Restaurant ID,Country,City,Cuisines,Price,Rating
18219547,India,New Delhi,"Indian, Chinese, Mughlai",3,3.5
18412874,India,New Delhi,"Indian, Chinese, Fast Food, Italian",1,3.7
18244719,India,New Delhi,"Indian, Chinese, Fast Food",2,3.5
18322665,India,New Delhi,"Indian, Chinese",1,3.7
7018,India,New Delhi,"Bakery, Fast Food",1,1.9
18446409,India,New Delhi,"Indian, Chinese, Continental",2,4.3
7891,India,New Delhi,"Mithai, Street Food",1,2.8
304445,India,New Delhi,Indian,1,2.8
18337922,India,New Delhi,Bakery,1,3.1
18357562,India,New Delhi,Indian,1,2.9
9602,India,New Delhi,"Indian, Chinese",1,3.2
310305,India,New Delhi,Chinese,1,3.0
18025100,India,New Delhi,"Chinese, Fast Food",1,2.8
18355110,India,New Delhi,"Indian, Chinese, Mughlai",2,2.7
18322676,India,New Delhi,"Desserts, Ice Cream",1,3.1
308488,India,New Delhi,"Indian, Raw Meats, Fast Food",1,3.1
7874,India,New Delhi,"Afghani, Mughlai",1,2.8
18313115,India,New Delhi,"Mithai, Street Food",1,3.2
302514,India,New Delhi,"Mithai, Street Food",1,3.1
9573,India,New Delhi,"Fast Food, Burger",2,3.4
7892,India,New Delhi,"Bakery, Fast Food",1,2.6
9568,India,New Delhi,"Indian, Mughlai",1,2.9
3681,India,New Delhi,"Indian, Chinese, Fast Food",2,2.6
3337,India,New Delhi,"Indian, Mughlai",2,3.3
310101,India,New Delhi,"Indian, Afghani",2,2.6
7889,India,New Delhi,"Bakery, Desserts, Fast Food",1,3.1
7879,India,New Delhi,Indian,2,3.1
310469,India,New Delhi,"Raw Meats, Fast Food",1,2.8
18449787,India,New Delhi,Fast Food,2,3.2
303608,India,New Delhi,"Indian, Chinese",2,3.0
307785,India,New Delhi,"Salad, Healthy Food, Fast Food, American",2,3.3
310100,India,New Delhi,"Indian, Chinese",2,3.3
310468,India,New Delhi,Biryani,1,2.9
3339,India,New Delhi,"Indian, Mughlai",2,3.5
18369763,India,New Delhi,"Pizza, Fast Food",2,3.9
312949,India,New Delhi,"Bakery, Fast Food",1,3.6
3684,India,New Delhi,"Indian, Chinese",2,3.5
18463963,India,New Delhi,"Healthy Food, Continental",1,3.5
18357554,India,New Delhi,Indian,2,0.0
310102,India,New Delhi,Indian,1,0.0
18243438,India,New Delhi,Indian,1,0.0
18419915,India,New Delhi,"Indian, Chinese, Mughlai",1,0.0
18479001,India,New Delhi,Mughlai,1,0.0
18419906,India,New Delhi,"Indian, Chinese",1,0.0
18419911,India,New Delhi,Kashmiri,1,0.0
18419919,India,New Delhi,Mithai,1,0.0
18294233,India,New Delhi,Mughlai,1,0.0
18419901,India,New Delhi,Chinese,1,0.0
18481273,India,New Delhi,Afghani,1,0.0
18313119,India,New Delhi,Mughlai,2,0.0
18486830,India,New Delhi,Street Food,1,0.0
18453186,India,New Delhi,"Indian, Mughlai",2,0.0
18354663,India,New Delhi,"Raw Meats, Fast Food",1,0.0
18419897,India,New Delhi,Mughlai,1,0.0
18481322,India,New Delhi,"Chinese, Fast Food",1,0.0
18357557,India,New Delhi,"Indian, Chinese, Street Food",1,0.0
18025096,India,New Delhi,Indian,1,0.0
18286922,India,New Delhi,Indian,1,0.0
18458302,India,New Delhi,Indian,1,0.0
18447302,India,New Delhi,"Indian, Chinese, Fast Food",1,0.0
300744,India,New Delhi,"Indian, Mughlai",2,2.3
8509,India,New Delhi,"Indian, Chinese",3,4.0
3338,India,New Delhi,Fast Food,1,4.1
18133513,India,New Delhi,"European, Cafe",2,3.3
619,India,New Delhi,Cafe,2,3.3
300581,India,New Delhi,Cafe,1,3.1
300577,India,New Delhi,Cafe,2,3.4
6174,India,New Delhi,"Indian, Chinese",4,3.2
300593,India,New Delhi,"Indian, Chinese, Mughlai",2,3.2
300589,India,New Delhi,"Indian, Chinese",2,2.9
261,India,New Delhi,"Pizza, Fast Food, Italian",3,3.4
18400724,India,New Delhi,Street Food,1,3.2
300591,India,New Delhi,Indian,1,3.0
18372578,India,New Delhi,Finger Food,4,2.7
307371,India,New Delhi,"Indian, Kerala",1,3.2
300584,India,New Delhi,Indian,1,3.0
18462606,India,New Delhi,"Indian, Bihari, Fast Food",2,3.1
18357558,India,New Delhi,"Indian, Continental",3,3.2
18345728,India,New Delhi,Indian,4,4.9
301301,India,New Delhi,Street Food,1,3.8
18249111,India,New Delhi,Indian,3,3.9
308280,India,New Delhi,Cafe,2,3.7
309807,India,New Delhi,"Juices, Desserts, Healthy Food, Cafe",2,3.7
8451,India,New Delhi,Fast Food,1,3.7
3782,India,New Delhi,"Mediterranean, Italian",3,3.8
18168125,India,New Delhi,"Indian, Mediterranean, Spanish",3,3.9
311982,India,New Delhi,"Indian, Lebanese, Mexican, European",4,3.9
182,India,New Delhi,"Fast Food, Burger",2,3.8
18349923,India,New Delhi,"Indian, Continental",3,3.9
311871,India,New Delhi,Street Food,1,3.5
8911,India,New Delhi,"Indian, Finger Food",3,3.6
18398618,India,New Delhi,"Indian, Street Food",2,3.9
18486847,India,New Delhi,Cafe,1,0.0
18394362,India,New Delhi,Bakery,1,0.0
18380392,India,New Delhi,"Chinese, Pizza, Fast Food",1,0.0
18458647,India,New Delhi,"Indian, Mughlai",3,0.0
18124375,India,New Delhi,"Indian, Mughlai",2,0.0
300582,India,New Delhi,Indian,1,0.0
18306547,India,New Delhi,"Italian, Thai, American, European, Indian",3,4.2
18424189,India,New Delhi,"Indian, Asian, Continental, Italian",3,4.2
899,India,New Delhi,Indian,2,4.2
18357911,India,New Delhi,"Indian, Chinese, American",4,4.1
7901,India,New Delhi,Cafe,1,3.1
309778,India,New Delhi,Indian,1,3.3
18359262,India,New Delhi,"Fast Food, Beverages",1,2.9
18358682,India,New Delhi,"Fast Food, Beverages",1,3.0
18413811,India,New Delhi,Chinese,1,3.1
8160,India,New Delhi,"Indian, Continental, Italian",3,2.6
18240023,India,New Delhi,"Italian, Continental",2,3.3
306038,India,New Delhi,Fast Food,2,2.8
18337775,India,New Delhi,Fast Food,1,3.3
18241514,India,New Delhi,"Indian, Mughlai",2,2.8
7912,India,New Delhi,"Pizza, Fast Food, Italian",2,2.5
18387753,India,New Delhi,"Asian, Mughlai, Indian, Chinese, Continental",3,3.2
9700,India,New Delhi,"Salad, Healthy Food, Fast Food, American",2,2.8
307342,India,New Delhi,Japanese,3,3.3
301898,India,New Delhi,"Indian, Fast Food",1,3.5
18322937,India,New Delhi,"Indian, Chinese, Cafe, Continental",3,3.8
18303834,India,New Delhi,Cafe,2,3.7
18241883,India,New Delhi,"Lebanese, Mexican, Continental, Italian",2,3.8
18285180,India,New Delhi,Chinese,2,3.8
18464001,India,New Delhi,"Fast Food, Beverages",1,0.0
7908,India,New Delhi,"Indian, Chinese",2,2.4
4503,India,New Delhi,Indian,4,3.4
4502,India,New Delhi,"Indian, Continental, European",4,3.5
4499,India,New Delhi,Chinese,4,3.4
4235,India,New Delhi,Indian,4,3.2
4500,India,New Delhi,Bakery,2,3.3
4234,India,New Delhi,"Indian, Continental, European",4,3.6
4501,India,New Delhi,"Indian, Mughlai",4,3.5
308243,India,New Delhi,Fast Food,1,3.1
703,India,New Delhi,"Chinese, Thai",3,2.8
18334427,India,New Delhi,Beverages,1,3.3
310529,India,New Delhi,"Indian, Mughlai",2,3.2
309844,India,New Delhi,Ice Cream,1,4.5
306034,India,New Delhi,Fast Food,1,3.2
303604,India,New Delhi,"Indian, Fast Food",1,3.0
1505,India,New Delhi,"Mithai, Street Food",1,2.7
303583,India,New Delhi,"Indian, Chinese",1,3.4
18175324,India,New Delhi,"Indian, Chinese",2,3.2
18391147,India,New Delhi,Fast Food,1,3.5
301130,India,New Delhi,"Indian, Chinese, Mughlai",2,3.8
18354985,India,New Delhi,Ice Cream,1,0.0
18414503,India,New Delhi,Indian,1,0.0
7807,India,New Delhi,Indian,1,2.3
300887,India,New Delhi,"Indian, Mughlai",1,3.1
306251,India,New Delhi,Finger Food,4,3.3
18144453,India,New Delhi,"Bakery, Desserts",1,3.0
7862,India,New Delhi,"Mithai, Street Food",1,3.1
7857,India,New Delhi,Indian,1,3.3
2874,India,New Delhi,"Raw Meats, Fast Food",1,3.1
18458625,India,New Delhi,Indian,2,3.0
18252369,India,New Delhi,"Indian, Mughlai",2,3.1
18228895,India,New Delhi,"Indian, Mughlai",2,3.1
2583,India,New Delhi,"Indian, Chinese, Italian",3,3.6
304876,India,New Delhi,"Indian, Chinese, Italian",2,3.5
308407,India,New Delhi,"Salad, Healthy Food",2,3.8
18492050,India,New Delhi,"Indian, Mughlai",1,0.0
18492052,India,New Delhi,"Bakery, Fast Food, Indian, Chinese, Mithai",1,0.0
18449620,India,New Delhi,"Indian, Chinese, Continental",3,0.0
18452403,India,New Delhi,"Indian, Mughlai",1,0.0
18425740,India,New Delhi,Indian,1,0.0
18313153,India,New Delhi,"Indian, Chinese",1,0.0
18435830,India,New Delhi,"Moroccan, Lebanese, Arabian",2,0.0
18473378,India,New Delhi,"Chinese, Italian, Cafe",2,0.0
18452241,India,New Delhi,Fast Food,1,0.0
3190,India,New Delhi,"Cafe, European, Continental, Italian",3,4.4
3041,India,New Delhi,"Bakery, Desserts, Fast Food, Beverages",1,4.2
18441798,India,New Delhi,"Finger Food, Chinese, Italian, Continental",3,4.3
306505,India,New Delhi,"Bakery, Desserts",3,3.2
302868,India,New Delhi,"Mithai, Street Food",1,2.9
7383,India,New Delhi,"Indian, Chinese, Mithai",1,2.6
302793,India,New Delhi,"Mithai, Street Food",1,2.8
9993,India,New Delhi,"Indian, Mithai, Street Food",1,2.7
9985,India,New Delhi,"Mithai, Street Food",1,2.9
18138461,India,New Delhi,Indian,1,3.4
306957,India,New Delhi,"Indian, Chinese",2,2.6
7590,India,New Delhi,"Mithai, Street Food",1,2.9
9620,India,New Delhi,Cafe,1,2.9
302884,India,New Delhi,"Bakery, Desserts, Fast Food",1,3.1
309238,India,New Delhi,Street Food,1,3.1
309609,India,New Delhi,"Indian, Chinese",2,3.2
18414477,India,New Delhi,"Indian, Fast Food",2,3.0
9992,India,New Delhi,Indian,1,2.9
18224572,India,New Delhi,Fast Food,1,2.5
312594,India,New Delhi,"Bakery, Desserts",2,2.8
312728,India,New Delhi,"Desserts, Ice Cream",1,3.2
18025133,India,New Delhi,"Desserts, Ice Cream",1,3.2
7329,India,New Delhi,"Indian, Raw Meats, Fast Food",1,3.2
302892,India,New Delhi,"Indian, Chinese, Mughlai",2,3.3
302893,India,New Delhi,"Indian, Chinese, Mughlai",2,2.8
309533,India,New Delhi,"Indian, Fast Food",1,3.4
18376487,India,New Delhi,Beverages,1,3.2
302895,India,New Delhi,Indian,1,2.8
302896,India,New Delhi,Indian,1,2.9
9776,India,New Delhi,Indian,1,3.2
18245255,India,New Delhi,Fast Food,1,3.2
309648,India,New Delhi,"Indian, Biryani",1,2.6
18285214,India,New Delhi,"Biryani, Mughlai",1,3.0
302938,India,New Delhi,Indian,1,3.1
18396545,India,New Delhi,"Desserts, Ice Cream",1,3.2
18414495,India,New Delhi,"Indian, Chinese, Mughlai",2,3.4
311891,India,New Delhi,"Bakery, Desserts",2,3.1
312372,India,New Delhi,"Indian, Mughlai",1,3.2
8949,India,New Delhi,"Chinese, Seafood, Thai",2,3.1
302898,India,New Delhi,Indian,1,3.3
302710,India,New Delhi,"Indian, Street Food",1,2.9
9998,India,New Delhi,"Indian, Mughlai, Fast Food",1,3.0
18317229,India,New Delhi,Street Food,1,2.8
9623,India,New Delhi,"Indian, Chinese",1,3.0
3634,India,New Delhi,Fast Food,1,3.3
7382,India,New Delhi,"Indian, Mughlai",2,3.3
1866,India,New Delhi,"Indian, Chinese",2,3.1
304783,India,New Delhi,"Indian, Street Food",1,2.7
302811,India,New Delhi,Indian,1,2.6
308664,India,New Delhi,Biryani,2,3.2
18133506,India,New Delhi,Fast Food,2,3.3
305293,India,New Delhi,Chinese,1,3.4
2211,India,New Delhi,Indian,1,2.6
9622,India,New Delhi,"Indian, Mughlai",2,2.7
18281989,India,New Delhi,Fast Food,1,3.1
18365855,India,New Delhi,Biryani,2,3.6
309737,India,New Delhi,"Chinese, Thai",2,3.6
18386707,India,New Delhi,"Indian, Chinese, Fast Food, Italian",2,3.6
309338,India,New Delhi,Indian,2,3.7
18380155,India,New Delhi,"Indian, Lebanese, Continental, Cafe",2,3.5
18372686,India,New Delhi,"Lebanese, Thai, Italian, Mediterranean, Chinese, Continental",2,3.6
3610,India,New Delhi,"Desserts, Ice Cream",1,3.5
3054,India,New Delhi,"Indian, Desserts, Street Food, Ice Cream",1,3.8
311267,India,New Delhi,"Pizza, Fast Food",2,3.8
307951,India,New Delhi,Street Food,1,3.6
1876,India,New Delhi,"Indian, Chinese, Mughlai",3,3.6
412,India,New Delhi,Indian,2,3.8
3635,India,New Delhi,Indian,2,3.6
9654,India,New Delhi,"Indian, Mithai, Street Food",1,3.5
18354973,India,New Delhi,"Indian, Chinese",2,3.5
18392883,India,New Delhi,"Bakery, Fast Food",1,0.0
18446815,India,New Delhi,Chinese,1,0.0
311014,India,New Delhi,Bakery,1,0.0
4325,India,New Delhi,Indian,1,2.4
18322653,India,New Delhi,"Indian, Chinese",1,2.3
9557,India,New Delhi,"Bakery, Fast Food",1,2.3
9470,India,New Delhi,Fast Food,1,3.3
306491,India,New Delhi,"Indian, Chinese",1,2.5
18416860,India,New Delhi,"Indian, Chinese, Street Food",1,3.1
640,India,New Delhi,Cafe,1,3.3
305161,India,New Delhi,"Indian, Chinese",2,3.3
306149,India,New Delhi,Indian,1,3.4
1197,India,New Delhi,"Indian, Mughlai",2,3.1
18198467,India,New Delhi,"Desserts, Fast Food, Cafe",1,3.4
311903,India,New Delhi,"Pizza, Fast Food",2,3.4
18458665,India,New Delhi,"Indian, Chinese, Fast Food, Continental",3,2.9
6651,India,New Delhi,Cafe,2,2.8
311076,India,New Delhi,"Desserts, Ice Cream",1,3.4
9001,India,New Delhi,"Indian, Mughlai",2,3.1
8995,India,New Delhi,"Indian, Chinese",2,3.2
18489508,India,New Delhi,"Indian, Asian, Fast Food, Italian",2,3.3
7689,India,New Delhi,"Fast Food, Beverages",1,3.3
307959,India,New Delhi,"Fast Food, Italian, Indian, Chinese, Continental",2,3.2
18222571,India,New Delhi,"Indian, Chinese, Continental",2,3.3
310202,India,New Delhi,Indian,1,2.9
301470,India,New Delhi,"Indian, Chinese",2,2.7
5433,India,New Delhi,Indian,1,2.7
18349733,India,New Delhi,"Italian, Desserts, Cafe, Chinese, Beverages, Continental",1,3.2
18421019,India,New Delhi,"Indian, Chinese",2,3.4
18317510,India,New Delhi,"Fast Food, Italian",2,3.4
303104,India,New Delhi,"Indian, Fast Food",1,3.3
8991,India,New Delhi,Indian,2,3.3
6662,India,New Delhi,Indian,2,3.1
18365889,India,New Delhi,Indian,1,3.5
18245268,India,New Delhi,Beverages,1,3.9
309856,India,New Delhi,"Desserts, Beverages",1,3.8
309604,India,New Delhi,"Fast Food, Beverages",1,3.6
18332062,India,New Delhi,Fast Food,1,3.7
6658,India,New Delhi,Indian,2,3.6
9644,India,New Delhi,"Indian, Biryani, Mughlai",2,3.7
18349974,India,New Delhi,"Fast Food, Beverages, Ice Cream",1,3.9
2267,India,New Delhi,"Desserts, Ice Cream",1,3.8
18377630,India,New Delhi,Ice Cream,1,3.7
18289256,India,New Delhi,Beverages,1,3.5
300849,India,New Delhi,"Chinese, Mithai, Street Food",1,3.8
6675,India,New Delhi,"Bakery, Chinese",1,3.6
18430598,India,New Delhi,"Street Food, Fast Food",1,3.7
303082,India,New Delhi,"Indian, Street Food",1,3.7
18445775,India,New Delhi,"Indian, Chinese, Continental",2,3.5
309805,India,New Delhi,"Chinese, Thai",2,3.5
302972,India,New Delhi,"Bakery, Fast Food",1,3.9
7667,India,New Delhi,"Fast Food, Beverages",1,3.6
307327,India,New Delhi,Street Food,1,3.7
304461,India,New Delhi,Fast Food,1,3.7
300854,India,New Delhi,"Indian, Chinese",2,3.5
306402,India,New Delhi,"Mithai, Street Food",1,3.5
18157402,India,New Delhi,"Indian, Chinese",2,3.8
2272,India,New Delhi,"Salad, Healthy Food, Fast Food, American",2,3.5
18261675,India,New Delhi,"Bakery, Desserts",1,3.5
18458347,India,New Delhi,"Indian, Biryani, Fast Food, Chinese",2,3.8
307415,India,New Delhi,"Indian, Chinese, Fast Food, Italian",3,3.6
8985,India,New Delhi,Street Food,1,3.9
6667,India,New Delhi,Indian,1,3.5
18294234,India,New Delhi,Indian,2,3.6
18458013,India,New Delhi,Chinese,1,3.6
18218265,India,New Delhi,Bakery,1,3.5
18460325,India,New Delhi,Mughlai,1,0.0
18458658,India,New Delhi,"Indian, Mughlai",2,0.0
18458655,India,New Delhi,Chinese,1,0.0
4227,India,New Delhi,"Indian, Chinese, Fast Food, Italian",2,4.2
18418240,India,New Delhi,"Fast Food, Beverages",1,4.0
5083,India,New Delhi,Indian,2,3.1
302254,India,New Delhi,Indian,2,3.3
300973,India,New Delhi,Indian,2,3.1
307069,India,New Delhi,Indian,1,3.4
305289,India,New Delhi,Street Food,1,4.1
18376493,India,New Delhi,"Mughlai, Fast Food",1,3.2
307989,India,New Delhi,"Indian, Chinese",1,3.2
310899,India,New Delhi,"Indian, Raw Meats, Fast Food",1,3.4
18322591,India,New Delhi,"Indian, Chinese",1,3.4
18486915,India,New Delhi,"Chinese, Fast Food, Ice Cream",1,3.3
302488,India,New Delhi,"Indian, Chinese, Mughlai",2,3.3
3173,India,New Delhi,"Indian, Mughlai",2,2.6
313413,India,New Delhi,"Indian, Chinese, Italian",3,3.4
307818,India,New Delhi,"Indian, Chinese, Mughlai, Continental",3,3.2
310332,India,New Delhi,"Indian, Mediterranean, Continental",3,3.2
2295,India,New Delhi,"Indian, Chinese, Mughlai",2,3.6
18361742,India,New Delhi,"Indian, Italian, Chinese, Cafe",3,3.5
303578,India,New Delhi,Indian,2,3.5
18429394,India,New Delhi,"Indian, Chinese",2,3.7
6705,India,New Delhi,"Mithai, Street Food",1,3.5
18250020,India,New Delhi,"Indian, Chinese, Mughlai, Continental",3,3.7
18235498,India,New Delhi,"Indian, Chinese, Mughlai",3,3.7
300910,India,New Delhi,"Indian, Street Food",1,3.8
18317477,India,New Delhi,"Indian, Chinese, Continental",3,3.8
308638,India,New Delhi,Fast Food,1,3.6
1270,India,New Delhi,"Indian, Chinese",2,3.5
18268715,India,New Delhi,"Desserts, Fast Food, Ice Cream",1,4.0
312518,India,New Delhi,"Desserts, Ice Cream",1,4.0
304028,India,New Delhi,"Indian, Chinese, Street Food, Fast Food",2,2.8
7422,India,New Delhi,Indian,1,3.4
306096,India,New Delhi,Indian,1,2.9
7450,India,New Delhi,"Indian, Chinese",2,3.4
306106,India,New Delhi,"Indian, Chinese, Italian, Continental",3,3.2
303963,India,New Delhi,Cafe,1,2.6
18124379,India,New Delhi,"Indian, Chinese, Mughlai",1,2.5
310758,India,New Delhi,"Indian, Chinese",2,3.2
309606,India,New Delhi,"Indian, Chinese",2,3.4
2408,India,New Delhi,"Indian, Chinese, Mughlai",2,3.0
309560,India,New Delhi,"Pizza, Fast Food",2,3.4
306405,India,New Delhi,"Desserts, Ice Cream",1,3.4
5529,India,New Delhi,"Desserts, Ice Cream",1,2.7
9459,India,New Delhi,"Indian, Chinese",2,3.1
300359,India,New Delhi,"Mithai, Desserts",1,2.9
18128869,India,New Delhi,"Indian, Chinese, Mughlai, Fast Food",2,2.7
9011,India,New Delhi,Indian,1,2.9
5507,India,New Delhi,"Indian, Chinese, Fast Food",1,3.3
303704,India,New Delhi,Hyderabadi,2,3.1
1924,India,New Delhi,Indian,1,3.3
300257,India,New Delhi,"Indian, Mughlai",2,2.9
7534,India,New Delhi,Indian,2,3.2
1925,India,New Delhi,Indian,1,2.7
311719,India,New Delhi,Indian,1,3.4
1926,India,New Delhi,"Fast Food, Street Food, Indian, Chinese, Mithai",1,3.3
306392,India,New Delhi,"Indian, Chinese, Mughlai",3,2.6
306338,India,New Delhi,"Indian, Chinese, Mughlai",2,2.5
1905,India,New Delhi,"Indian, Chinese, Fast Food",2,3.1
300350,India,New Delhi,Mithai,1,2.8
7424,India,New Delhi,"Indian, Chinese",1,3.3
1906,India,New Delhi,"Indian, Chinese",2,3.4
1908,India,New Delhi,"Indian, Chinese",2,2.7
1618,India,New Delhi,"Indian, Chinese",2,3.1
309064,India,New Delhi,Indian,1,3.1
1931,India,New Delhi,"Indian, Chinese, Mughlai",2,2.7
18277018,India,New Delhi,"Indian, Chinese, Fast Food",2,3.3
18425764,India,New Delhi,"Indian, Chinese, Italian",2,3.4
1933,India,New Delhi,Indian,1,3.0
2411,India,New Delhi,"Indian, Chinese, Mughlai",2,2.7
18377922,India,New Delhi,Fast Food,1,3.3
18138437,India,New Delhi,"Italian, Thai, European, Indian, Chinese",3,3.2
4655,India,New Delhi,"Indian, Chinese",2,2.5
18289258,India,New Delhi,"Tibetan, Fast Food",1,2.6
18198463,India,New Delhi,"Chinese, Fast Food",1,3.4
300347,India,New Delhi,"Bakery, Desserts, Fast Food",1,3.6
18423807,India,New Delhi,"Bakery, Desserts",1,3.5
300661,India,New Delhi,"Indian, Mughlai",2,3.7
18349796,India,New Delhi,"Indian, European",2,3.6
306643,India,New Delhi,Fast Food,1,3.7
305758,India,New Delhi,"Desserts, Fast Food, Cafe",2,3.8
18240475,India,New Delhi,Bakery,1,3.5
18238241,India,New Delhi,"Indian, Mughlai",2,3.5
306071,India,New Delhi,Street Food,1,3.6
8864,India,New Delhi,Indian,2,3.6
9643,India,New Delhi,Indian,2,3.7
9016,India,New Delhi,Desserts,1,3.6
300594,India,New Delhi,Fast Food,1,3.7
8872,India,New Delhi,"Indian, Chinese",2,3.5
2407,India,New Delhi,Indian,2,3.5
7526,India,New Delhi,"Mithai, Street Food",1,3.8
306403,India,New Delhi,"Salad, Healthy Food, Fast Food, American",2,3.6
1301,India,New Delhi,"Indian, Rajasthani, Fast Food, Gujarati",2,3.8
1904,India,New Delhi,Indian,1,3.5
18322672,India,New Delhi,"Healthy Food, Continental",2,3.7
5560,India,New Delhi,Chinese,1,3.5
307332,India,New Delhi,"Chinese, Fast Food",1,3.5
311755,India,New Delhi,"Chinese, Fast Food",1,3.5
18396684,India,New Delhi,Fast Food,1,0.0
18453049,India,New Delhi,Indian,1,0.0
312000,India,New Delhi,Indian,1,0.0
18203154,India,New Delhi,Chinese,1,0.0
305360,India,New Delhi,Cafe,1,2.3
1923,India,New Delhi,Finger Food,3,2.4
8933,India,New Delhi,"Indian, Mughlai, Fast Food",2,4.0
312003,India,New Delhi,Street Food,1,4.0
18446504,India,New Delhi,"Italian, Mexican, American, Indian, Continental",3,4.3
3541,India,New Delhi,"Indian, Mughlai",4,4.5
189,India,New Delhi,"Fast Food, Burger",2,3.3
18322651,India,New Delhi,"Fast Food, American",3,3.1
5586,India,New Delhi,"Bakery, Desserts",1,3.3
303574,India,New Delhi,"Lebanese, Fast Food, Italian, Mexican, Indian, Chinese",2,2.5
304628,India,New Delhi,Street Food,1,3.2
4624,India,New Delhi,"Bakery, Fast Food",2,3.3
1614,India,New Delhi,"Cafe, European, Continental, Italian",3,4.5
8244,India,New Delhi,"Cafe, European, Continental, Italian",3,4.6
3406,India,New Delhi,"Italian, Pizza, Cafe",3,3.8
309576,India,New Delhi,Mughlai,2,3.9
4741,India,New Delhi,"Lebanese, Italian, American, Indian, Chinese",4,3.6
310674,India,New Delhi,"Italian, Indian, Moroccan, Kashmiri, Continental",4,3.6
1901,India,New Delhi,"Italian, Lebanese, Cafe",3,3.6
813,India,New Delhi,Chinese,3,3.7
304989,India,New Delhi,"Bakery, Desserts, Cafe",2,3.8
300642,India,New Delhi,"Bakery, Desserts, Fast Food",2,3.6
307284,India,New Delhi,"Asian, Mediterranean, American",3,3.7
844,India,New Delhi,"Indian, Mughlai",2,3.7
308337,India,New Delhi,Mexican,3,3.6
307822,India,New Delhi,"European, Italian",3,3.9
3425,India,New Delhi,"Italian, Continental, American",4,3.8
6271,India,New Delhi,Mughlai,1,3.7
312710,India,New Delhi,"Asian, Seafood, Thai, Japanese, Vietnamese, Chinese",3,3.9
18255125,India,New Delhi,European,4,3.8
18285728,India,New Delhi,Mughlai,1,3.5
305686,India,New Delhi,"Burmese, Thai, Japanese, Malaysian, Chinese",4,3.9
154,India,New Delhi,"Salad, Healthy Food, Fast Food, American",2,3.7
18361747,India,New Delhi,"Tea, Desserts, Cafe",2,3.6
9618,India,New Delhi,"French, Cafe, European, Italian",3,3.7
307370,India,New Delhi,Cafe,2,3.8
307802,India,New Delhi,"Japanese, Asian, Italian, Thai",4,3.8
307799,India,New Delhi,"Indian, Chinese, Continental, Thai",4,3.8
18486842,India,New Delhi,Cafe,1,0.0
18419910,India,New Delhi,"Pizza, Continental, European",3,4.2
4296,India,New Delhi,"Bakery, Desserts, Fast Food",1,4.0
2632,India,New Delhi,"Chinese, Asian, Thai",3,4.1
7227,India,New Delhi,"Asian, Lebanese, Italian, Mexican, European, American, Indian",3,4.0
18221038,India,New Delhi,"American, Continental",4,4.0
313299,India,New Delhi,"European, Cafe",4,4.2
300656,India,New Delhi,"Cafe, European, Italian",3,4.0
313207,India,New Delhi,"European, American",4,4.2
309788,India,New Delhi,"Parsi, Iranian",3,4.2
18082237,India,New Delhi,"Bakery, Fast Food",2,4.0
311531,India,New Delhi,"Bakery, Desserts",2,4.4
18273615,India,New Delhi,"Indian, Finger Food, Italian",3,4.2
17953908,India,New Delhi,"Indian, Chinese",3,3.1
305722,India,New Delhi,Indian,1,3.1
18430600,India,New Delhi,"Indian, Chinese, Mithai, Bakery",1,3.3
18441800,India,New Delhi,"Indian, Chinese",2,3.0
18337965,India,New Delhi,"Indian, Mithai, Street Food",1,3.2
300452,India,New Delhi,"Indian, Chinese, Mughlai",1,3.3
5590,India,New Delhi,Cafe,1,3.2
18070502,India,New Delhi,Fast Food,1,3.2
312098,India,New Delhi,"Indian, Chinese",2,3.1
303635,India,New Delhi,"Chinese, Fast Food",2,2.6
302456,India,New Delhi,"Indian, Chinese, Continental",3,2.8
9549,India,New Delhi,"Mithai, Street Food",1,3.2
306488,India,New Delhi,"Indian, Chinese, Fast Food, Italian",3,2.7
302142,India,New Delhi,"Indian, Chinese, Mughlai",2,2.7
18350118,India,New Delhi,"Continental, Cafe",2,3.0
7396,India,New Delhi,"Pizza, Fast Food",2,3.3
18435836,India,New Delhi,"Indian, Chinese",2,3.3
18277180,India,New Delhi,"Biryani, Mughlai",1,3.3
18366018,India,New Delhi,Chinese,1,3.0
308555,India,New Delhi,"Indian, Chinese, Mughlai",2,3.4
306662,India,New Delhi,"Indian, Raw Meats, Fast Food",1,2.7
310253,India,New Delhi,"Indian, Chinese, Continental",2,2.7
5664,India,New Delhi,Indian,1,3.2
18460329,India,New Delhi,"Indian, Chinese",2,3.3
18360284,India,New Delhi,"Bakery, Fast Food",1,3.2
9552,India,New Delhi,"Indian, Mughlai",2,3.2
308156,India,New Delhi,"Chinese, Fast Food, Italian",2,2.7
308189,India,New Delhi,"Biryani, Lucknowi",1,3.1
300448,India,New Delhi,"Bakery, Desserts, Fast Food",1,2.8
311944,India,New Delhi,"Raw Meats, Fast Food",1,3.1
9550,India,New Delhi,Indian,1,2.7
18198179,India,New Delhi,Indian,1,3.2
7400,India,New Delhi,"Pizza, Fast Food, Italian",2,2.6
309289,India,New Delhi,"Bakery, Chinese, Fast Food",1,3.3
18365872,India,New Delhi,"Indian, Chinese, Mughlai",2,2.8
9050,India,New Delhi,"Indian, Chinese, Mughlai",3,3.2
18366011,India,New Delhi,"Chinese, Mughlai",2,3.0
305720,India,New Delhi,Street Food,1,2.8
4036,India,New Delhi,"Indian, Chinese",2,3.2
5658,India,New Delhi,"Indian, Chinese",1,2.9
